0.012472,0.012123,0.01223,0.012279,0.01252,0.01272,0.012787,0.012774,0.012863,0.012978,0.013062,0.013177,0.013169,0.01315,0.013227,0.013253,0.01334,0.013366,0.013407,0.013464,0.013503,0.013593,0.013492,0.013457,0.013501,0.013475,0.013433,0.013426,0.013466,0.01356,0.013587,0.013584,0.013686,0.013597,0.013481,0.013496,0.01352,0.013488,0.01348,0.013476,0.01346,0.013505,0.013529,0.013503,0.013498,0.013412,0.013457,0.013353,0.013315,0.013341,0.013237,0.013235,0.013183,0.013086,0.01303,0.012941,0.012864,0.012781,0.012676,0.012545,0.01237,0.012257,0.012101,0.012057,0.012482
0.012469,0.012085,0.012193,0.012336,0.012534,0.012694,0.012737,0.012799,0.012866,0.012955,0.013087,0.013182,0.01317,0.013176,0.013218,0.013249,0.013321,0.013358,0.013416,0.013445,0.01353,0.013519,0.013544,0.013483,0.013551,0.013527,0.013405,0.013405,0.013463,0.013533,0.013589,0.013602,0.013656,0.013569,0.013496,0.01353,0.013536,0.013515,0.013479,0.013499,0.013477,0.01348,0.013532,0.0135,0.013465,0.013423,0.013485,0.013368,0.013337,0.013368,0.013243,0.013261,0.013158,0.013062,0.013007,0.012944,0.012838,0.012785,0.012652,0.012542,0.012361,0.012199,0.012137,0.012071,0.012465
0.012457,0.012087,0.012168,0.012367,0.012539,0.012664,0.012712,0.012809,0.012846,0.012959,0.01307,0.013178,0.013203,0.013222,0.013195,0.013256,0.013298,0.013364,0.013427,0.013434,0.013538,0.013474,0.013566,0.013499,0.013546,0.013524,0.013423,0.013463,0.013452,0.013533,0.01354,0.013624,0.013631,0.013566,0.013503,0.013559,0.013537,0.013553,0.013476,0.013497,0.013481,0.013494,0.013515,0.013495,0.013464,0.013448,0.01348,0.013393,0.013356,0.013368,0.013271,0.013265,0.013145,0.013051,0.01301,0.01293,0.012815,0.012772,0.012613,0.01253,0.01237,0.012178,0.012134,0.012089,0.012454
0.012439,0.012105,0.012173,0.012368,0.012526,0.012653,0.012715,0.012753,0.012843,0.012967,0.013038,0.013174,0.013226,0.013245,0.01321,0.01327,0.013289,0.013388,0.013431,0.013406,0.013516,0.013537,0.013526,0.013522,0.013516,0.013529,0.013451,0.013506,0.01343,0.013505,0.013545,0.013639,0.013617,0.01357,0.013489,0.013575,0.013542,0.013532,0.013521,0.013486,0.013477,0.013529,0.013527,0.013462,0.013449,0.013465,0.013485,0.013438,0.013367,0.013351,0.013304,0.013252,0.01314,0.013065,0.013001,0.012905,0.01282,0.012735,0.012557,0.012524,0.012408,0.012209,0.012096,0.012084,0.012459
0.01243,0.012115,0.012178,0.012344,0.012535,0.012607,0.012689,0.012737,0.012826,0.012982,0.013028,0.013182,0.013226,0.013287,0.013234,0.013253,0.013304,0.013389,0.01342,0.013441,0.013513,0.01355,0.013532,0.013527,0.013511,0.01349,0.013486,0.013498,0.013441,0.013515,0.01355,0.013621,0.013579,0.013551,0.013526,0.013561,0.01354,0.013514,0.013579,0.013485,0.013493,0.013547,0.013523,0.013473,0.013458,0.013449,0.013497,0.01348,0.013337,0.013311,0.013328,0.01326,0.013118,0.013083,0.013008,0.012898,0.012824,0.012683,0.012542,0.012512,0.012401,0.012267,0.012082,0.012083,0.012445
0.012435,0.012108,0.012181,0.012339,0.01251,0.012562,0.012689,0.012737,0.012808,0.012982,0.013056,0.013169,0.013214,0.013292,0.013259,0.013251,0.013338,0.013392,0.013409,0.013481,0.013522,0.013536,0.013528,0.013536,0.0135,0.013457,0.013489,0.013537,0.013481,0.01348,0.013544,0.013604,0.013547,0.013532,0.013552,0.013555,0.013544,0.013515,0.013578,0.01351,0.013492,0.013563,0.013543,0.013503,0.013458,0.013454,0.013504,0.013476,0.013316,0.013296,0.013331,0.013272,0.013105,0.013079,0.013024,0.012913,0.012836,0.012619,0.012552,0.012481,0.012412,0.012262,0.012132,0.012077,0.012414
0.012439,0.012108,0.012179,0.012324,0.012452,0.012562,0.01271,0.012733,0.012825,0.012972,0.013069,0.013161,0.013189,0.013258,0.013278,0.013304,0.013337,0.013403,0.013468,0.013483,0.013479,0.01354,0.01354,0.01354,0.013489,0.013446,0.013474,0.013535,0.013519,0.013472,0.01354,0.013532,0.013528,0.013567,0.013561,0.013554,0.013563,0.0135,0.013569,0.013542,0.013535,0.013522,0.013522,0.01356,0.013484,0.013483,0.013518,0.013402,0.013321,0.013326,0.013318,0.013243,0.013138,0.013078,0.01305,0.012889,0.01282,0.012595,0.012575,0.012455,0.012406,0.012251,0.01215,0.012086,0.012405
0.012443,0.012116,0.012166,0.012286,0.012412,0.012582,0.012747,0.012759,0.012854,0.012958,0.013036,0.01314,0.013146,0.01322,0.013284,0.013359,0.013352,0.013442,0.013497,0.013467,0.01348,0.013523,0.013557,0.013553,0.013486,0.013451,0.013459,0.01352,0.013521,0.013476,0.013496,0.013516,0.013514,0.013551,0.013581,0.013546,0.013577,0.013502,0.013556,0.013574,0.013596,0.013496,0.013517,0.013584,0.013511,0.013486,0.013513,0.013399,0.013342,0.013331,0.01329,0.013229,0.013158,0.013093,0.013028,0.012895,0.012787,0.01263,0.012561,0.012449,0.012391,0.012235,0.012114,0.012102,0.012437
0.012464,0.012114,0.012139,0.012248,0.012417,0.012621,0.012712,0.012782,0.012881,0.012965,0.013023,0.013102,0.013107,0.013213,0.013291,0.013358,0.013374,0.013474,0.01353,0.013448,0.013521,0.013534,0.013573,0.013504,0.01349,0.01346,0.013457,0.013515,0.013521,0.013506,0.013473,0.013487,0.013502,0.013512,0.013578,0.013534,0.013558,0.013551,0.013537,0.013558,0.013617,0.013537,0.013567,0.013567,0.013483,0.013493,0.013502,0.013422,0.013369,0.013315,0.01328,0.013266,0.013176,0.013101,0.012965,0.012881,0.012772,0.012644,0.012562,0.012431,0.0124,0.012225,0.012118,0.012095,0.012459
0.012486,0.012113,0.012125,0.012223,0.012412,0.012638,0.012663,0.012813,0.012888,0.012966,0.013014,0.013072,0.013101,0.013233,0.013285,0.013387,0.013407,0.013439,0.013543,0.013433,0.013543,0.013527,0.013573,0.013495,0.013497,0.013492,0.013504,0.013515,0.013507,0.013497,0.013468,0.01345,0.013508,0.013495,0.01352,0.013524,0.01355,0.013568,0.013523,0.013569,0.013611,0.013578,0.013584,0.013532,0.013494,0.013516,0.013514,0.013434,0.013366,0.01332,0.013273,0.013274,0.013223,0.013084,0.012969,0.01284,0.012763,0.012638,0.012546,0.012447,0.012389,0.012229,0.012116,0.012106,0.012467
0.012476,0.012137,0.0121,0.012218,0.01242,0.012635,0.01264,0.012782,0.012913,0.012969,0.013007,0.013063,0.013126,0.013243,0.013294,0.013387,0.013396,0.013432,0.013552,0.013476,0.013514,0.013501,0.013568,0.013505,0.013506,0.013534,0.013541,0.013513,0.013534,0.013489,0.01345,0.013414,0.01343,0.013474,0.013471,0.013489,0.013572,0.013563,0.013526,0.013601,0.013639,0.013587,0.0136,0.013547,0.013524,0.013508,0.013511,0.013429,0.013382,0.01334,0.013275,0.01326,0.013234,0.013086,0.01295,0.012843,0.012789,0.01261,0.012521,0.012494,0.012372,0.012228,0.012117,0.0121,0.012469
0.012471,0.012139,0.012106,0.012206,0.012406,0.012601,0.012653,0.012783,0.012915,0.012959,0.013027,0.013096,0.01313,0.013244,0.013318,0.013382,0.013378,0.013419,0.013516,0.013548,0.013502,0.013488,0.013562,0.013513,0.013512,0.013581,0.013561,0.013534,0.013572,0.01348,0.013398,0.013331,0.013358,0.013396,0.013457,0.013478,0.01357,0.013593,0.013568,0.013612,0.013628,0.013607,0.013617,0.01359,0.01354,0.013505,0.013489,0.013435,0.013407,0.013366,0.013318,0.013257,0.013198,0.013083,0.012936,0.012854,0.012777,0.012622,0.012509,0.0125,0.012375,0.012209,0.012134,0.012096,0.012466
0.012477,0.012123,0.012127,0.012205,0.012388,0.012555,0.012658,0.012807,0.012889,0.012972,0.013032,0.013125,0.013116,0.013271,0.013327,0.013374,0.013381,0.013429,0.013496,0.013546,0.013498,0.013479,0.013569,0.013511,0.013513,0.013624,0.013594,0.013596,0.013637,0.013481,0.013367,0.013206,0.013197,0.013291,0.013438,0.013496,0.013605,0.013623,0.013621,0.013658,0.013614,0.013603,0.01362,0.013598,0.013546,0.013549,0.013492,0.013438,0.013426,0.013365,0.013332,0.013261,0.013138,0.013091,0.012955,0.012865,0.012771,0.012653,0.012528,0.012494,0.012339,0.012223,0.012123,0.012107,0.012447
0.012478,0.012101,0.012137,0.012228,0.012398,0.012509,0.012641,0.012789,0.012883,0.013,0.013041,0.013114,0.013123,0.013264,0.013359,0.013388,0.01338,0.013442,0.013501,0.013516,0.013485,0.01349,0.01357,0.013518,0.013542,0.013639,0.013626,0.013666,0.013691,0.01356,0.013368,0.01306,0.012916,0.013143,0.013415,0.013584,0.013677,0.013653,0.013663,0.013679,0.013647,0.013614,0.013628,0.013584,0.013519,0.013555,0.013522,0.01343,0.013429,0.013378,0.013355,0.013255,0.01313,0.013096,0.012946,0.012831,0.012784,0.012686,0.012542,0.012487,0.012316,0.012227,0.012113,0.012129,0.012434
0.012462,0.012108,0.012144,0.012258,0.012403,0.012483,0.012647,0.012743,0.012894,0.012987,0.013065,0.013105,0.013139,0.013253,0.013348,0.013408,0.013413,0.013443,0.013479,0.013517,0.013468,0.013512,0.013549,0.013523,0.013562,0.01366,0.013653,0.013733,0.01376,0.013682,0.013401,0.012935,0.012419,0.012993,0.013487,0.013704,0.013786,0.013701,0.013679,0.013671,0.013663,0.013643,0.013622,0.013572,0.013501,0.013575,0.013531,0.013447,0.013419,0.013375,0.013388,0.013252,0.013135,0.013109,0.012929,0.012811,0.012787,0.012683,0.012572,0.012455,0.012336,0.012211,0.012111,0.012125,0.01245
0.012449,0.012124,0.012147,0.012255,0.012401,0.012472,0.012666,0.012749,0.01288,0.012949,0.01306,0.013132,0.013193,0.013244,0.013321,0.013384,0.013422,0.013423,0.013484,0.013514,0.013487,0.013477,0.013533,0.013564,0.013573,0.013694,0.013714,0.013745,0.013778,0.013757,0.013534,0.013041,0.011526,0.013075,0.013627,0.013802,0.013865,0.013733,0.013699,0.01365,0.013648,0.013683,0.013627,0.013565,0.013516,0.013566,0.013518,0.013457,0.01343,0.01335,0.013348,0.013288,0.013178,0.013112,0.012928,0.012802,0.012788,0.012661,0.012573,0.012453,0.012352,0.012213,0.012114,0.012085,0.012483
0.012474,0.012101,0.012117,0.012263,0.012375,0.012515,0.012681,0.012739,0.012866,0.012934,0.013063,0.01316,0.013213,0.013241,0.013312,0.013383,0.013402,0.01338,0.0135,0.013498,0.01349,0.013468,0.013509,0.013602,0.013617,0.013673,0.01374,0.01371,0.01377,0.013742,0.013551,0.01308,0.011516,0.013077,0.013639,0.013793,0.013852,0.013764,0.013717,0.013633,0.013625,0.013669,0.013607,0.013571,0.01356,0.01353,0.01352,0.01348,0.013437,0.013356,0.013288,0.013289,0.0132,0.0131,0.012961,0.012819,0.012786,0.012645,0.01257,0.01246,0.012382,0.012215,0.012098,0.012057,0.012497
0.012495,0.012068,0.012102,0.012269,0.012363,0.012546,0.012686,0.012708,0.012873,0.012939,0.013065,0.013161,0.013257,0.013241,0.013293,0.01339,0.013406,0.013386,0.013464,0.01346,0.013477,0.01348,0.013496,0.013612,0.013641,0.013639,0.01368,0.013704,0.013704,0.013652,0.013468,0.012997,0.012421,0.012999,0.013516,0.013677,0.013766,0.013756,0.01371,0.013625,0.01362,0.013648,0.013599,0.013576,0.013551,0.013497,0.013517,0.013525,0.013437,0.013343,0.013246,0.013271,0.013222,0.013114,0.01298,0.012847,0.012759,0.012661,0.01258,0.012458,0.012384,0.012218,0.012064,0.012061,0.012513
0.012476,0.012062,0.012104,0.012272,0.012363,0.012535,0.012678,0.012727,0.01288,0.012961,0.013077,0.013171,0.013248,0.013243,0.013293,0.013391,0.013427,0.013397,0.013434,0.013408,0.013461,0.013478,0.013506,0.013597,0.013602,0.01361,0.013642,0.013687,0.013647,0.01356,0.013413,0.013108,0.012925,0.01313,0.013448,0.013575,0.013676,0.013747,0.01368,0.013606,0.013583,0.013615,0.013602,0.013588,0.013553,0.01349,0.013512,0.013508,0.013454,0.013362,0.013238,0.01321,0.013212,0.013105,0.013002,0.012856,0.012797,0.012683,0.012577,0.012442,0.012402,0.012208,0.01205,0.012069,0.012514
0.012435,0.012077,0.012124,0.012272,0.01235,0.012508,0.01268,0.012783,0.012888,0.012971,0.013082,0.013168,0.013234,0.01327,0.013293,0.013382,0.013453,0.013398,0.013395,0.013377,0.013425,0.013506,0.013529,0.013553,0.013562,0.013556,0.013607,0.01368,0.013601,0.013523,0.013394,0.013249,0.013197,0.013254,0.013449,0.013559,0.013593,0.013698,0.013628,0.013611,0.013568,0.013589,0.013576,0.013582,0.01354,0.013502,0.013508,0.013497,0.013472,0.013399,0.013231,0.013164,0.013163,0.013093,0.013006,0.012897,0.012839,0.012707,0.01256,0.012445,0.012379,0.012202,0.012065,0.01209,0.012491
0.012412,0.012085,0.012146,0.012242,0.012335,0.012534,0.012678,0.012809,0.012868,0.01301,0.013085,0.013169,0.01324,0.013268,0.013319,0.013378,0.013426,0.013391,0.013369,0.013373,0.013414,0.013498,0.01355,0.013511,0.013508,0.013506,0.013569,0.013682,0.013594,0.013508,0.013416,0.013382,0.013314,0.01335,0.013478,0.013552,0.013562,0.013646,0.013602,0.013611,0.013563,0.013537,0.013556,0.013554,0.013531,0.013532,0.013529,0.013482,0.01345,0.013412,0.013219,0.013167,0.013127,0.013098,0.012991,0.012924,0.012852,0.01274,0.012584,0.012442,0.012331,0.012208,0.012067,0.012107,0.012485
0.01242,0.012091,0.012144,0.012224,0.012334,0.012547,0.012678,0.012815,0.012872,0.013051,0.013076,0.013134,0.013231,0.013281,0.013348,0.013394,0.013389,0.013385,0.013355,0.013357,0.013404,0.013523,0.013544,0.013501,0.013464,0.013459,0.013559,0.013644,0.013598,0.013521,0.013434,0.013425,0.013376,0.01345,0.013504,0.013561,0.013552,0.013604,0.013593,0.013572,0.013579,0.013503,0.013552,0.013533,0.013519,0.013533,0.013546,0.013508,0.013456,0.013385,0.013225,0.013141,0.013107,0.013111,0.012997,0.012914,0.012866,0.012741,0.012611,0.012449,0.012316,0.012205,0.012058,0.012119,0.012492
0.01245,0.01209,0.012132,0.012211,0.012351,0.01254,0.012654,0.012816,0.012909,0.013049,0.013073,0.013118,0.013243,0.013307,0.013324,0.013369,0.013392,0.013404,0.013366,0.01334,0.013408,0.013507,0.01351,0.013487,0.013456,0.013475,0.013584,0.013609,0.01359,0.013488,0.013457,0.013439,0.013434,0.013522,0.013507,0.013556,0.013566,0.013551,0.013554,0.013571,0.013545,0.013524,0.013535,0.013525,0.013506,0.013532,0.013583,0.013492,0.013492,0.013382,0.013218,0.013136,0.013127,0.013098,0.012994,0.012897,0.012866,0.012701,0.012648,0.012449,0.012325,0.012216,0.012053,0.012117,0.012507
0.012461,0.012087,0.012131,0.012216,0.012357,0.012533,0.012657,0.012798,0.012954,0.013015,0.013071,0.013125,0.013237,0.013332,0.013328,0.013348,0.013419,0.01338,0.013388,0.01335,0.013427,0.013473,0.013484,0.013458,0.013435,0.013506,0.0136,0.013589,0.013543,0.013466,0.013466,0.013483,0.013487,0.013592,0.013495,0.013548,0.013561,0.013526,0.013514,0.013564,0.01352,0.013523,0.013514,0.013518,0.013547,0.013525,0.013553,0.013474,0.013524,0.01341,0.013222,0.013143,0.013133,0.013091,0.012983,0.012892,0.012844,0.012705,0.012656,0.012477,0.012332,0.012208,0.01205,0.012099,0.012534
0.012441,0.012085,0.012143,0.012241,0.012358,0.012515,0.012679,0.012795,0.012951,0.012996,0.013069,0.013159,0.013214,0.013329,0.01333,0.013361,0.013403,0.013386,0.013421,0.01339,0.013422,0.01344,0.013469,0.013432,0.013433,0.013511,0.013581,0.013563,0.013536,0.01347,0.013461,0.013524,0.013537,0.013583,0.013525,0.013562,0.013529,0.013512,0.01349,0.013546,0.013514,0.013528,0.013518,0.013497,0.013547,0.013496,0.013535,0.013496,0.013565,0.013413,0.013233,0.013131,0.013135,0.013085,0.012988,0.012883,0.012819,0.012722,0.012669,0.012505,0.012312,0.012191,0.012087,0.012093,0.012531
0.012413,0.012098,0.012155,0.01225,0.012404,0.012519,0.012666,0.012786,0.012942,0.012987,0.013076,0.013167,0.013186,0.013318,0.01336,0.013401,0.013398,0.013401,0.013396,0.013406,0.013414,0.013418,0.013459,0.013406,0.013463,0.013501,0.013521,0.013558,0.013536,0.013503,0.01348,0.013494,0.01357,0.013578,0.013549,0.013544,0.013511,0.013526,0.013447,0.013554,0.013538,0.013555,0.013516,0.013498,0.013469,0.013473,0.013542,0.013535,0.013565,0.013392,0.013236,0.013169,0.013109,0.013079,0.013,0.012866,0.012827,0.012748,0.012646,0.012507,0.012309,0.012201,0.012122,0.012111,0.012503
